A Synergistic Analysis Method for Explaining Failed Regression Tests,Q. Yi; Z. Yang; J. Liu; C. Zhao; C. Wang,2015
AppContext: Differentiating Malicious and Benign Mobile App Behaviors Using Context,W. Yang; X. Xiao; B. Andow; S. Li; T. Xie; W. Enck,2015
"Improving Predictability, Efficiency and Trust of Model-Based Proof Activity",J. Etienne; M. Maarek; F. Anseaume; V. Delebarre,2015
A Case Study in Locating the Architectural Roots of Technical Debt,R. Kazman; Y. Cai; R. Mo; Q. Feng; L. Xiao; S. Haziyev; V. Fedak; A. Shapochka,2015
"Virtual Reality in Software Engineering: Affordances, Applications, and Challenges",A. Elliott; B. Peiris; C. Parnin,2015
A Vision of Crowd Development,T. D. LaToza; A. v. d. Hoek,2015
Sustainability Design and Software: The Karlskrona Manifesto,C. Becker; R. Chitchyan; L. Duboc; S. Easterbrook; B. Penzenstadler; N. Seyff; C. C. Venters,2015
Stuck and Frustrated or in Flow and Happy: Sensing Developers' Emotions and Progress,S. C. M¨¹ller; T. Fritz,2015
Specifying Event-Based Systems with a Counting Fluent Temporal Logic,G. Regis; R. Degiovanni; N. D'Ippolito; N. Aguirre,2015
Detecting Inconsistencies in JavaScript MVC Applications,F. S. Ocariza; K. Pattabiraman; A. Mesbah,2015
Approximating Attack Surfaces with Stack Traces,C. Theisen; K. Herzig; P. Morrison; B. Murphy; L. Williams,2015
The Role of Design Thinking and Physical Prototyping in Social Software Engineering,P. Newman; M. A. Ferrario; W. Simm; S. Forshaw; A. Friday; J. Whittle,2015
Efficient Scalable Verification of LTL Specifications,L. Baresi; M. M. Pourhashem Kallehbasti; M. Rossi,2015
Assert Use in GitHub Projects,C. Casalnuovo; P. Devanbu; A. Oliveira; V. Filkov; B. Ray,2015
How Much Up-Front? A Grounded theory of Agile Architecture,M. Waterman; J. Noble; G. Allan,2015
Does Automated Refactoring Obviate Systematic Editing?,Na Meng; L. Hua; Miryung Kim; K. S. McKinley,2015
"""Should We Move to Stack Overflow?"" Measuring the Utility of Social Media for Developer Support",M. Squire,2015
Drawing Insight from Student Perceptions of Reflective Design Learning,T. V. Wilkins; J. C. Georgas,2015
Inferring Behavioral Specifications from Large-scale Repositories by Leveraging Collective Intelligence,H. Rajan; T. N. Nguyen; G. T. Leavens; R. Dyer,2015
On Architectural Diversity of Dynamic Adaptive Systems,H. Song; A. Elgammal; V. Nallur; F. Chauvel; F. Fleurey; S. Clarke,2015
A Comparative Study of Programming Languages in Rosetta Code,S. Nanz; C. A. Furia,2015
Build It Yourself! Homegrown Tools in a Large Software Company,E. K. Smith; C. Bird; T. Zimmermann,2015
Learning to Log: Helping Developers Make Informed Logging Decisions,J. Zhu; P. He; Q. Fu; H. Zhang; M. R. Lyu; D. Zhang,2015
Automated Modularization of GUI Test Cases,R. Yandrapally; G. Sridhara; S. Sinha,2015
LACE2: Better Privacy-Preserving Data Sharing for Cross Project Defect Prediction,F. Peters; T. Menzies; L. Layman,2015
GPredict: Generic Predictive Concurrency Analysis,J. Huang; Q. Luo; G. Rosu,2015
Tracking Static Analysis Violations over Time to Capture Developer Characteristics,P. Avgustinov; A. I. Baars; A. S. Henriksen; G. Lavender; G. Menzel; O. d. Moor; M. Sch?fer; J. Tibble,2015
Learning Global Agile Software Engineering Using Same-Site and Cross-Site Teams,M. Paasivaara; K. Blincoe; C. Lassenius; D. Damian; J. Sheoran; F. Harrison; P. Chhabra; A. Yussuf; V. Isotalo,2015
Developing and Evaluating Software Engineering Process Theories,P. Ralph,2015
ZoomIn: Discovering Failures by Detecting Wrong Assertions,F. Pastore; L. Mariani,2015
ReCBuLC: Reproducing Concurrency Bugs Using Local Clocks,X. Yuan; C. Wu; Z. Wang; J. Li; P. Yew; J. Huang; X. Feng; Y. Lan; Y. Chen; Y. Guan,2015
Discovering Information Explaining API Types Using Text Classification,G. Petrosyan; M. P. Robillard; R. De Mori,2015
Safe Memory-Leak Fixing for C Programs,Q. Gao; Y. Xiong; Y. Mi; L. Zhang; W. Yang; Z. Zhou; B. Xie; H. Mei,2015
Remote Development and Distance Delivery of Innovative Courses: Challenges and Opportunities,K. Marasovic; M. Lutz,2015
Towards Explicitly Elastic Programming Frameworks,K. R. Jayaram,2015
"Rapid Multi-Purpose, Multi-Commit Code Analysis",C. V. Alexandru; H. C. Gall,2015
"No PAIN, No Gain? The Utility of PArallel Fault INjections",S. Winter; O. Schwahn; R. Natella; N. Suri; D. Cotroneo,2015
Static Control-Flow Analysis of User-Driven Callbacks in Android Applications,S. Yang; D. Yan; H. Wu; Y. Wang; A. Rountev,2015
Hercules: Reproducing Crashes in Real-World Application Binaries,V. Pham; W. B. Ng; K. Rubinov; A. Roychoudhury,2015
The Art of Testing Less without Sacrificing Quality,K. Herzig; M. Greiler; J. Czerwonka; B. Murphy,2015
Teaching Software Systems Thinking at The Open University,M. Wermelinger; J. G. Hall; L. Rapanotti; L. Barroca; M. Ramage; A. Bandara,2015
Using GSwE2009 for the Evaluation of a Master Degree in Software Engineering in the Universidad de la Rep¨²blica,L. Camilloni; D. Vallespir; M. Ardis,2015
Combining Multi-Objective Search and Constraint Solving for Configuring Large Software Product Lines,C. Henard; M. Papadakis; M. Harman; Y. Le Traon,2015
Interactive Code Review for Systematic Changes,T. Zhang; M. Song; J. Pinedo; M. Kim,2015
Measuring Software Redundancy,A. Carzaniga; A. Mattavelli; M. Pezz¨¨,2015
An Empirical Study on Quality Issues of Production Big Data Platform,H. Zhou; J. Lou; H. Zhang; H. Lin; H. Lin; T. Qin,2015
An Empirical Study on Real Bug Fixes,H. Zhong; Z. Su,2015
On the Role of Value Sensitive Concerns in Software Engineering Practice,B. Barn; R. Barn; F. Raimondi,2015
Transparently Teaching in the Context of Game-based Learning: the Case of SimulES-W,E. S. Monsalve; J. C. S. d. P. Leite; V. M. B. Werneck,2015
Learning Combinatorial Interaction Test Generation Strategies Using Hyperheuristic Search,Y. Jia; M. B. Cohen; M. Harman; J. Petke,2015
Helping Developers Help Themselves: Automatic Decomposition of Code Review Changesets,M. Barnett; C. Bird; J. Brunet; S. K. Lahiri,2015
Automatic Documentation Generation via Source Code Summarization,P. W. McBurney,2015
Presence-Condition Simplification in Highly Configurable Systems,A. v. Rhein; A. Grebhahn; S. Apel; N. Siegmund; D. Beyer; T. Berger,2015
Systematic Testing of Reactive Software with Non-Deterministic Events: A Case Study on LG Electric Oven,Y. Park; S. Hong; M. Kim; D. Lee; J. Cho,2015
Comparing Software Architecture Recovery Techniques Using Accurate Dependencies,T. Lutellier; D. Chollak; J. Garcia; L. Tan; D. Rayside; N. Medvidovic; R. Kroeger,2015
"Trivial Compiler Equivalence: A Large Scale Empirical Study of a Simple, Fast and Effective Equivalent Mutant Detection Technique",M. Papadakis; Y. Jia; M. Harman; Y. Le Traon,2015
Enabling the Definition and Enforcement of Governance Rules in Open Source Systems,J. L. C¨¢novas Izquierdo; J. Cabot,2015
Contest Based Learning with Blending Software Engineering and Business Management: For Students' High Motivation and High Practice Ability,N. Hanakawa,2015
Code Hunt: Experience with Coding Contests at Scale,J. Bishop; R. N. Horspool; T. Xie; N. Tillmann; J. d. Halleux,2015
Chiminey: Reliable Computing and Data Management Platform in the Cloud,I. I. Yusuf; I. E. Thomas; M. Spichkova; S. Androulakis; G. R. Meyer; D. W. Drumm; G. Opletal; S. P. Russo; A. M. Buckle; H. W. Schmidt,2015
From Developer Networks to Verified Communities: A Fine-Grained Approach,M. Joblin; W. Mauerer; S. Apel; J. Siegmund; D. Riehle,2015
Alloy*: A General-Purpose Higher-Order Relational Constraint Solver,A. Milicevic; J. P. Near; E. Kang; D. Jackson,2015
Lightweight Adaptive Filtering for Efficient Learning and Updating of Probabilistic Models,A. Filieri; L. Grunske; A. Leva,2015
Striving for Failure: An Industrial Case Study about Test Failure Prediction,J. Anderson; S. Salem; H. Do,2015
Merits of Organizational Metrics in Defect Prediction: An Industrial Replication,B. Caglayan; B. Turhan; A. Bener; M. Habayeb; A. Miransky; E. Cialini,2015
SOA4DM: Applying an SOA Paradigm to Coordination in Humanitarian Disaster Response,K. Lyons; C. Oh,2015
The Development of a Dashboard Tool for Visualising Online Teamwork Discussions,R. Vivian; H. Tarmazdi; K. Falkner; N. Falkner; C. Szabo,2015
Active and Inductive Learning in Software Engineering Education,Y. Sedelmaier; D. Landes,2015
Database-Backed Program Analysis for Scalable Error Propagation,C. Weiss; C. Rubio-Gonz¨¢lez; B. Liblit,2015
Compositional Symbolic Execution with Memoized Replay,R. Qiu; G. Yang; C. S. Pasareanu; S. Khurshid,2015
Supporting Selective Undo in a Code Editor,Y. Yoon; B. A. Myers,2015
An Information Retrieval Approach for Regression Test Prioritization Based on Program Changes,R. K. Saha; L. Zhang; S. Khurshid; D. E. Perry,2015
Measuring Dependency Freshness in Software Systems,J. Cox; E. Bouwers; M. v. Eekelen; J. Visser,2015
Dementia and Social Sustainability: Challenges for Software Engineering,P. Sawyer; A. Sutcliffe; P. Rayson; C. Bull,2015
CodeAware: Sensor-Based Fine-Grained Monitoring and Management of Software Artifacts,R. Abreu; H. Erdogmus; A. Perez,2015
Experiences in Developing and Delivering a Programme of Part-Time Education in Software and Systems Security,A. Simpson; A. Martin; C. Cremers; I. Flechais; I. Martinovic; K. Rasmussen,2015
Combining Symbolic Execution and Model Checking for Data Flow Testing,T. Su; Z. Fu; G. Pu; J. He; Z. Su,2015
A Comprehensive Framework for the Development of Dynamic Smart Spaces,A. Shahzada,2015
RECONTEST: Effective Regression Testing of Concurrent Programs,V. Terragni; S. Cheung; C. Zhang,2015
Do Security Patterns Really Help Designers?,K. Yskout; R. Scandariato; W. Joosen,2015
Metamorphic Model-Based Testing Applied on NASA DAT -- An Experience Report,M. Lindvall; D. Ganesan; R. ¨¢rdal; R. E. Wiegand,2015
Industry Practices and Event Logging: Assessment of a Critical Software Development Process,A. Pecchia; M. Cinque; G. Carrozza; D. Cotroneo,2015
New Initiative: The Naturalness of Software,P. Devanbu,2015
How (Much) Do Developers Test?,M. Beller; G. Gousios; A. Zaidman,2015
CS/SE Instructors Can Improve Student Writing without Reducing Class Time Devoted to Technical Content: Experimental Results,P. V. Anderson; S. Heckman; M. Vouk; D. Wright; M. Carter; J. E. Burge; G. C. Gannod,2015
Why Good Developers Write Bad Code: An Observational Case Study of the Impacts of Organizational Factors on Software Quality,M. Lavall¨¦e; P. N. Robillard,2015
Empirical Study Towards a Leading Indicator for Cost of Formal Software Verification,D. Matichuk; T. Murray; J. Andronick; R. Jeffery; G. Klein; M. Staples,2015
Multi-objective Integer Programming Approaches for Solving Optimal Feature Selection Problem: A New Perspective on Multi-objective Optimization Problems in SBSE,Y. Xue; Y. Li,2018
Nomen est Omen: Exploring and Exploiting Similarities between Argument and Parameter Names,H. Liu; Q. Liu; C. Staicu; M. Pradel; Y. Luo,2016
Finding and Analyzing Compiler Warning Defects,C. Sun; V. Le; Z. Su,2016
A Combinatorial Approach for Exposing Off-Nominal Behaviors,K. Madala; H. Do; D. Aceituna,2018
Multi-objective Software Effort Estimation,F. Sarro; A. Petrozziello; M. Harman,2016
Feature-Model Interfaces: The Highway to Compositional Analyses of Highly-Configurable Systems,R. Schr?ter; S. Krieter; T. Th¨¹m; F. Benduhn; G. Saake,2016
When Testing Meets Code Review: Why and How Developers Review Tests,D. Spadini; M. Aniche; M. Storey; M. Bruntink; A. Bacchelli,2018
Revisiting Code Ownership and Its Relationship with Software Quality in the Scope of Modern Code Review,P. Thongtanunam; S. McIntosh; A. E. Hassan; H. Iida,2016
Automatically Generating Search Heuristics for Concolic Testing,S. Cha; S. Hong; J. Lee; H. Oh,2018
Crowdsourcing Program Preconditions via a Classification Game,D. Fava; D. Shapiro; J. Osborn; M. Schaef; E. J. Whitehead,2016
Energy Profiles of Java Collections Classes,S. Hasan; Z. King; M. Hafiz; M. Sayagh; B. Adams; A. Hindle,2016
Overcoming Open Source Project Entry Barriers with a Portal for Newcomers,I. Steinmacher; T. U. Conte; C. Treude; M. A. Gerosa,2016
Generalized Data Structure Synthesis,C. Loncaric; M. D. Ernst; E. Torlak,2018
Sentiment Analysis for Software Engineering: How Far Can We Go?,B. Lin; F. Zampetti; G. Bavota; M. Di Penta; M. Lanza; R. Oliveto,2018
Semantic Program Repair Using a Reference Implementation,S. Mechtaev; M. Nguyen; Y. Noller; L. Grunske; A. Roychoudhury,2018
Angelix: Scalable Multiline Program Patch Synthesis via Symbolic Analysis,S. Mechtaev; J. Yi; A. Roychoudhury,2016
Fixing Deadlocks via Lock Pre-Acquisitions,Y. Cai; L. Cao,2016
Automated Energy Optimization of HTTP Requests for Mobile Applications,D. Li; Y. Lyu; J. Gui; W. G. J. Halfond,2016
Automatically Learning Semantic Features for Defect Prediction,S. Wang; T. Liu; L. Tan,2016
Automatically Finding Bugs in a Commercial Cyber-Physical System Development Tool Chain With SLforge,S. A. Chowdhury; S. Mohian; S. Mehra; S. Gawsane; T. T. Johnson; C. Csallner,2018
To Preserve or Not to Preserve Invalid Solutions in Search-Based Software Engineering: A Case Study in Software Product Lines,J. Guo; K. Shi,2018
Static Automated Program Repair for Heap Properties,R. van Tonder; C. Le Goues,2018
PAC Learning-Based Verification and Model Synthesis,Y. Chen; C. Hsieh; O. Leng¨¢l; T. Lii; M. Tsai; B. Wang; F. Wang,2016
Multi-granular Conflict and Dependency Analysis in Software Engineering Based on Graph Transformation,L. Lambers; D. Str¨¹ber; G. Taentzer; K. Born; J. Huebert,2018
Locking Discipline Inference and Checking,M. D. Ernst; A. Lovato; D. Macedonio; F. Spoto; J. Thaine,2016
Shadow of a Doubt: Testing for Divergences between Software Versions,H. Palikareva; T. Kuchta; C. Cadar,2016
Automated Parameter Optimization of Classification Techniques for Defect Prediction Models,C. Tantithamthavorn; S. McIntosh; A. E. Hassan; K. Matsumoto,2016
Is "Better Data" Better Than "Better Data Miners"?,A. Agrawal; T. Menzies,2018
Accurate and Efficient Refactoring Detection in Commit History,N. Tsantalis; M. Mansouri; L. Eshkevari; D. Mazinanian; D. Dig,2018
The Evolution of C Programming Practices: A Study of the Unix Operating System 1973-2015,D. Spinellis; P. Louridas; M. Kechagia,2016
SourcererCC: Scaling Code Clone Detection to Big-Code,H. Sajnani; V. Saini; J. Svajlenko; C. K. Roy; C. V. Lopes,2016
Program Synthesis Using Natural Language,A. Desai; S. Gulwani; V. Hingorani; N. Jain; A. Karkare; M. Marron; S. R.; S. Roy,2016
Augmenting API Documentation with Insights from Stack Overflow,C. Treude; M. P. Robillard,2016
FAST Approaches to Scalable Similarity-Based Test Case Prioritization,B. Miranda; E. Cruciani; R. Verdecchia; A. Bertolino,2018
Understanding and Fixing Multiple Language Interoperability Issues: The C/Fortran Case,N. Sultana; J. Middleton; J. Overbey; M. Hafiz,2016
Debugging Data Flows in Reactive Programs,H. Banken; E. Meijer; G. Gousios,2018
Identifying Patch Correctness in Test-Based Program Repair,Y. Xiong; X. Liu; M. Zeng; L. Zhang; G. Huang,2018
Cross-Supervised Synthesis of Web-Crawlers,A. Omari; S. Shoham; E. Yahav,2016
Learning API Usages from Bytecode: A Statistical Approach,T. T. Nguyen; H. V. Pham; P. M. Vu; T. T. Nguyen,2016
Assessing the Threat of Untracked Changes in Software Evolution,A. Hora; D. Silva; M. T. Valente; R. Robbes,2018
Mining Sandboxes,K. Jamrozik; P. von Styp-Rekowsky; A. Zeller,2016
Debugging for Reactive Programming,G. Salvaneschi; M. Mezini,2016
Probing for Requirements Knowledge to Stimulate Architectural Thinking,P. R. Anish; B. Balasubramaniam; A. Sainani; J. Cleland-Huang; M. Daneva; R. J. Wieringa; S. Ghaisas,2016
Speedoo: Prioritizing Performance Optimization Opportunities,Z. Chen; B. Chen; L. Xiao; X. Wang; L. Chen; Y. Liu; B. Xu,2018
Code Anomalies Flock Together: Exploring Code Anomaly Agglomerations for Locating Design Problems,W. Oizumi; A. Garcia; L. d. S. Sousa; B. Cafeo; Y. Zhao,2016
HireBuild: An Automatic Approach to History-Driven Repair of Build Scripts,F. Hassan; X. Wang,2018
Release Planning of Mobile Apps Based on User Reviews,L. Villarroel; G. Bavota; B. Russo; R. Oliveto; M. Di Penta,2016
Goal-Conflict Likelihood Assessment Based on Model Counting,R. Degiovanni; P. Castro; M. Arroyo; M. Ruiz; N. Aguirre; M. Frias,2018
Adding Sparkle to Social Coding: An Empirical Study of Repository Badges in the npm Ecosystem,A. Trockman; S. Zhou; C. K?stner; B. Vasilescu,2018
Performance Issues and Optimizations in JavaScript: An Empirical Study,M. Selakovic; M. Pradel,2016
Are Mutation Scores Correlated with Real Fault Detection? A Large Scale Empirical Study on the Relationship Between Mutants and Real Faults,M. Papadakis; D. Shin; S. Yoo; D. Bae,2018
RETracer: Triaging Crashes by Reverse Execution from Partial Memory Dumps,W. Cui; M. Peinado; S. K. Cha; Y. Fratantonio; V. P. Kemerlis,2016
Discovering "Unknown Known" Security Requirements,A. Rashid; S. A. A. Naqvi; R. Ramdhany; M. Edwards; R. Chitchyan; M. A. Babar,2016
RFC-Directed Differential Testing of Certificate Validation in SSL/TLS Implementations,C. Chen; C. Tian; Z. Duan; L. Zhao,2018
CUSTODES: Automatic Spreadsheet Cell Clustering and Smell Detection Using Strong and Weak Features,S. Cheung; W. Chen; Y. Liu; C. Xu,2016
On The Limits of Mutation Reduction Strategies,R. Gopinath; M. A. Alipour; I. Ahmed; C. Jensen; A. Groce,2016
A Static Verification Framework for Message Passing in Go Using Behavioural Types,J. Lange; N. Ng; B. Toninho; N. Yoshida,2018
Optimizing Selection of Competing Services with Probabilistic Hierarchical Refinement,T. H. Tan; M. Chen; J. Sun; Y. Liu; ¨¦. Andr¨¦; Y. Xue; J. S. Dong,2016
Augusto: Exploiting Popular Functionalities for the Generation of Semantic GUI Tests with Oracles,L. Mariani; M. Pezz¨¨; D. Zuddas,2018
Spatio-Temporal Context Reduction: A Pointer-Analysis-Based Static Approach for Detecting Use-After-Free Vulnerabilities,H. Yan; Y. Sui; S. Chen; J. Xue,2018
Efficient Large-Scale Trace Checking Using MapReduce,M. M. Bersani; D. Bianculli; C. Ghezzi; S. Krstic; P. San Pietro,2016
A Temporal Permission Analysis and Enforcement Framework for Android,A. Sadeghi; R. Jabbarvand; N. Ghorbani; H. Bagheri; S. Malek,2018
Identifying and Quantifying Architectural Debt,L. Xiao; Y. Cai; R. Kazman; R. Mo; Q. Feng,2016
How Does Regression Test Prioritization Perform in Real-World Software Evolution?,Y. Lu; Y. Lou; S. Cheng; L. Zhang; D. Hao; Y. Zhou; L. Zhang,2016
DroidStar: Callback Typestates for Android Classes,A. Radhakrishna; N. V. Lewchenko; S. Meier; S. Mover; K. C. Sripada; D. Zufferey; B. E. Chang; P. Cerny,2018
Belief & Evidence in Empirical Software Engineering,P. Devanbu; T. Zimmermann; C. Bird,2016
DeepTest: Automated Testing of Deep-Neural-Network-Driven Autonomous Cars,Y. Tian; K. Pei; S. Jana; B. Ray,2018
Chopped Symbolic Execution,D. Trabish; A. Mattavelli; N. Rinetzky; C. Cadar,2018
DoubleTake: Fast and Precise Error Detection via Evidence-Based Dynamic Analysis,T. Liu; C. Curtsinger; E. D. Berger,2016
"Reference Hijacking: Patching, Protecting and Analyzing on Unmodified and Non-rooted Android Devices",W. You; B. Liang; W. Shi; S. Zhu; P. Wang; S. Xie; X. Zhang,2016
GUILeak: Tracing Privacy Policy Claims on User Input Data for Android Applications,X. Wang; X. Qin; M. Bokaei Hosseini; R. Slavin; T. D. Breaux; J. Niu,2018
Reducing Combinatorics in GUI Testing of Android Applications,N. Mirzaei; J. Garcia; H. Bagheri; A. Sadeghi; S. Malek,2016
"On the Techniques We Create, the Tools We Build, and Their Misalignments: A Study of KLEE",E. F. Rizzi; S. Elbaum; M. B. Dwyer,2016
Collective Program Analysis,G. Upadhyaya; H. Rajan,2018
"""Jumping Through Hoops"": Why do Java Developers Struggle with Cryptography APIs?",S. Nadi; S. Kr¨¹ger; M. Mezini; E. Bodden,2016
The Challenges of Staying Together While Moving Fast: An Exploratory Study,J. Rubin; M. Rinard,2016
Synthesizing Qualitative Research in Software Engineering: A Critical Review,X. Huang; H. Zhang; X. Zhou; M. Ali Babar; S. Yang,2018
Type-Aware Concolic Testing of JavaScript Programs,M. Dhok; M. K. Ramanathan; N. Sinha,2016
Are Code Examples on an Online Q&A Forum Reliable?: A Study of API Misuse on Stack Overflow,T. Zhang; G. Upadhyaya; A. Reinhardt; H. Rajan; M. Kim,2018
VDTest: An Automated Framework to Support Testing for Virtual Devices,T. Yu; X. Qu; M. B. Cohen,2016
A Practical Guide to Select Quality Indicators for Assessing Pareto-Based Search Algorithms in Search-Based Software Engineering,S. Wang; S. Ali; T. Yue; Y. Li; M. Liaaen,2016
Launch-Mode-Aware Context-Sensitive Activity Transition Analysis,Y. Zhang; Y. Sui; J. Xue,2018
Exploring Language Support for Immutability,M. Coblenz; J. Sunshine; J. Aldrich; B. Myers; S. Weber; F. Shull,2016
Quantifying and Mitigating Turnover-Induced Knowledge Loss: Case Studies of Chrome and a Project at Avaya,P. C. Rigby; Y. C. Zhu; S. M. Donadelli; A. Mockus,2016
Termination-Checking for LLVM Peephole Optimizations,D. Menendez; S. Nagarakatte,2016
Propagating Configuration Decisions with Modal Implication Graphs,S. Krieter; T. Th¨¹m; S. Schulze; R. Schr?ter; G. Saake,2018
Deep Code Search,X. Gu; H. Zhang; S. Kim,2018
Automated Localization for Unreproducible Builds,Z. Ren; H. Jiang; J. Xuan; Z. Yang,2018
Missing Data Imputation Based on Low-Rank Recovery and Semi-Supervised Regression for Software Effort Estimation,X. Jing; F. Qi; F. Wu; B. Xu,2016
Featured Model-Based Mutation Analysis,X. Devroey; G. Perrouin; M. Papadakis; A. Legay; P. Schobbens; P. Heymans,2016
Code Review Quality: How Developers See It,O. Kononenko; O. Baysal; M. W. Godfrey,2016
Floating-Point Precision Tuning Using Blame Analysis,C. Rubio-Gonz¨¢lez; C. Nguyen; B. Mehne; K. Sen; J. Demmel; W. Kahan; C. Iancu; W. Lavrijsen; D. H. Bailey; D. Hough,2016
iDice: Problem Identification for Emerging Issues,Q. Lin; J. Lou; H. Zhang; D. Zhang,2016
FaCoY ¨C A Code-to-Code Search Engine,K. Kim; D. Kim; T. F. Bissyand¨¦; E. Choi; L. Li; J. Klein; Y. Le Traon,2018
A Large-Scale Empirical Study on the Effects of Code Obfuscations on Android Apps and Anti-Malware Products,M. Hammad; J. Garcia; S. Malek,2018
How Does the Degree of Variability Affect Bug Finding?,J. Melo; C. Brabrand; A. Wasowski,2016
IntEQ: Recognizing Benign Integer Overflows via Equivalence Checking across Multiple Precisions,H. Sun; X. Zhang; Y. Zheng; Q. Zeng,2016
Scalable Thread Sharing Analysis,J. Huang,2016
An Empirical Study of Practitioners' Perspectives on Green Software Engineering,I. Manotas; C. Bird; R. Zhang; D. Shepherd; C. Jaspan; C. Sadowski; L. Pollock; J. Clause,2016
Work Practices and Challenges in Pull-Based Development: The Contributor's Perspective,G. Gousios; M. Storey; A. Bacchelli,2016
A Graph Solver for the Automated Generation of Consistent Domain-Specific Models,O. Semer¨¢th; A. S. Nagy; D. Varr¨®,2018
Testing Vision-Based Control Systems Using Learnable Evolutionary Algorithms,R. Ben Abdessalem; S. Nejati; L. C. Briand; T. Stifter,2018
An Analysis of the Search Spaces for Generate and Validate Patch Generation Systems,F. Long; M. Rinard,2016
Coverage-Driven Test Code Generation for Concurrent Classes,V. Terragni; S. Cheung,2016
Too Long; Didn't Watch! Extracting Relevant Fragments from Software Development Video Tutorials,L. Ponzanelli; G. Bavota; A. Mocci; M. Di Penta; R. Oliveto; M. Hasan; B. Russo; S. Haiduc; M. Lanza,2016
Cross-Project Defect Prediction Using a Connectivity-Based Unsupervised Classifier,F. Zhang; Q. Zheng; Y. Zou; A. E. Hassan,2016
Nemo: Multi-criteria Test-Suite Minimization with Integer Nonlinear Programming,J. Lin; R. Jabbarvand; J. Garcia; S. Malek,2018
Time to Clean Your Test Objectives,M. Marcozzi; S. Bardin; N. Kosmatov; M. Papadakis; V. Prevosto; L. Correnson,2018
Improving Refactoring Speed by 10X,J. Kim; D. Batory; D. Dig; M. Azanza,2016
AntMiner: Mining More Bugs by Reducing Noise Interference,B. Liang; P. Bian; Y. Zhang; W. Shi; W. You; Y. Cai,2016
Automated Reporting of GUI Design Violations for Mobile Apps,K. Moran; B. Li; C. Bernal-C¨¢rdenas; D. Jelf; D. Poshyvanyk,2018
Fine-Grained Test Minimization,A. Vahabzadeh; A. Stocco; A. Mesbah,2018
An Empirical Study on the Impact of C++ Lambdas and Programmer Experience,P. M. Uesbeck; A. Stefik; S. Hanenberg; J. Pedersen; P. Daleiden,2016
ConflictJS: Finding and Understanding Conflicts Between JavaScript Libraries,J. Patra; P. N. Dixit; M. Pradel,2018
Understanding Asynchronous Interactions in Full-Stack JavaScript,S. Alimadadi; A. Mesbah; K. Pattabiraman,2016
SWIM: Synthesizing What I Mean - Code Search and Idiomatic Snippet Synthesis,M. Raghothaman; Y. Wei; Y. Hamadi,2016
From Word Embeddings to Document Similarities for Improved Information Retrieval in Software Engineering,X. Ye; H. Shen; X. Ma; R. Bunescu; C. Liu,2016
The Road to Live Programming: Insights from the Practice,J. Kubelka; R. Robbes; A. Bergel,2018
Repairing Crashes in Android Apps,S. H. Tan; Z. Dong; X. Gao; A. Roychoudhury,2018
Towards Refactoring-Aware Regression Test Selection,K. Wang; C. Zhu; A. Celik; J. Kim; D. Batory; M. Gligoric,2018
BigDebug: Debugging Primitives for Interactive Big Data Processing in Spark,M. A. Gulzar; M. Interlandi; S. Yoo; S. D. Tetali; T. Condie; T. Millstein; M. Kim,2016
Are "Non-functional" Requirements really Non-functional? An Investigation of Non-functional Requirements in Practice,J. Eckhardt; A. Vogelsang; D. M. Fern¨¢ndez,2016
Automatic Model Generation from Documentation for Java API Functions,J. Zhai; J. Huang; S. Ma; X. Zhang; L. Tan; J. Zhao; F. Qin,2016
On the "Naturalness" of Buggy Code,B. Ray; V. Hellendoorn; S. Godhane; Z. Tu; A. Bacchelli; P. Devanbu,2016
CCAligner: A Token Based Large-Gap Clone Detector,P. Wang; J. Svajlenko; Y. Wu; Y. Xu; C. K. Roy,2018
PRADA: Prioritizing Android Devices for Apps by Mining Large-Scale Usage Data,X. Lu; X. Liu; H. Li; T. Xie; Q. Mei; D. Hao; G. Huang; F. Feng,2016
Programming Not Only by Example,H. Peleg; S. Shoham; E. Yahav,2018
How Modern News Aggregators Help Development Communities Shape and Share Knowledge,M. Aniche; C. Treude; I. Steinmacher; I. Wiese; G. Pinto; M. Storey; M. A. Gerosa,2018
Generating Performance Distributions via Probabilistic Symbolic Execution,B. Chen; Y. Liu; W. Le,2016
Almost There: A Study on Quasi-Contributors in Open-Source Software Projects,I. Steinmacher; G. Pinto; I. S. Wiese; M. A. Gerosa,2018
Revisit of Automatic Debugging via Human Focus-Tracking Analysis,X. Xie; Z. Liu; S. Song; Z. Chen; J. Xuan; B. Xu,2016
Risk-Driven Revision of Requirements Models,D. Alrajeh; A. van Lamsweerde; J. Kramer; A. Russo; S. Uchitel,2016
Using (Bio)Metrics to Predict Code Quality Online,S. C. M¨¹ller; T. Fritz,2016
Toward a Framework for Detecting Privacy Policy Violations in Android Application Code,R. Slavin; X. Wang; M. B. Hosseini; J. Hester; R. Krishnan; J. Bhatia; T. D. Breaux; J. Niu,2016
"""Was My Contribution Fairly Reviewed?"" A Framework to Study the Perception of Fairness in Modern Code Reviews",D. M. German; G. Robles; G. Poo-Caama?o; X. Yang; H. Iida; K. Inoue,2018
Reliability of Run-Time Quality-of-Service Evaluation Using Parametric Model Checking,G. Su; D. S. Rosenblum; G. Tamburrelli,2016
